alcohol,density,residual sugar,total sulfur dioxide,free sulfur dioxide,chlorides,citric acid,fixed acidity,pH,sulphates,volatile acidity,quality
0.8114358768295759,-1.0151522421372015,-0.39646342040773574,0.27365376352012133,0.09025390327217095,-0.8766749967229673,-0.7776308763332113,-1.4769709975933512,0.7273731050595158,-1.5729339338060138,-0.6769491885550357,7
1.9546267905540153,-1.6335701614090776,-0.9451542297180535,-0.7629474142597231,0.2655276544594651,-0.502390084751671,-0.1991848656384825,-0.7738323629084208,0.46563702941621354,-0.8703253942418737,0.22576919766542541,7
-0.9033504937570824,0.2482822165903145,-0.3768673200752245,0.8390725877636729,1.4924439127705238,9.088660784512792,-0.11654972125352119,-0.539452818013444,-0.4504392353353416,-0.07989078723221667,-0.075136931074728,5
0.8930923706670355,-1.4773032678296327,-1.0235386310480987,-0.9985385910278697,-0.20186901537331922,-0.45560447075525934,0.048720567516401456,-0.6566425904609329,-0.843043348800295,2.203586966351238,-0.576647145641651,6
1.0564053583419564,-1.1813936182855393,-0.4356556210727585,-0.9043021203206111,0.09025390327217095,-0.7831037687301432,-1.4387120314129012,-1.8285403149358157,0.7273731050595158,-1.1338035965784266,0.22576919766542541,8
0.8930923706670355,-0.7491660402998239,-0.8275776277229854,0.8626317054404875,-0.026595264186025123,-0.12810517278037528,-0.36445515440840515,-0.6566425904609329,1.2508452563461203,-0.519021124459804,-0.17543897398811267,6
-1.3116329629443821,1.0861387523780188,0.9752636028680582,-0.03261476627846909,1.2587455778541317,-0.502390084751671,1.28824773329082,-0.3050732731184683,-0.7121753109786438,0.44706561744088874,0.07531613329534842,6
0.15818392612989582,-0.7558156953457648,-0.9451542297180535,0.22653552816649203,-0.2602935991024173,0.38653658118015705,0.1313557119013623,0.5152551340139498,-0.05783512187038815,-0.16771685467773423,0.025165111838656648,5
0.7297793829921162,-1.1148970678262042,-0.9059620290530308,0.46212670493463853,-0.4355673502897114,-1.1106030667050275,-0.44709029879336604,-0.6566425904609329,0.073032915951263,1.3253262918960633,-0.8775532743818047,6
1.178890099098145,-0.2903398421303816,0.48536109455527465,-0.24464682536980092,0.4992259893758572,-0.7831037687301432,0.21399085628632364,-0.07069372822349153,0.5965050672378647,-1.221629664023944,0.6269773693189641,7
1.6280008152041752,-0.5895743191973899,0.5441493955528085,-0.3860015314306888,0.09025390327217095,-0.8766749967229673,-0.6123605875632887,0.16368581667148524,-0.843043348800295,-1.309455731469461,-0.576647145641651,8
0.8114358768295759,-1.2811384439745792,-0.74919322639294,-0.22108770769298627,2.3103880849778964,-0.5491756987480831,-0.2818200100234438,-1.2425914526983743,0.073032915951263,-0.9581514616873913,-0.17543897398811267,4
-0.0051290615450234585,-0.5031288036002689,-0.984346430383076,0.2500946458433067,0.20710307073036702,-0.6427469267409073,-0.5297254431783274,-0.1878835006709794,1.3817132941677714,0.2714134825498536,-1.0781573602085737,5
1.2197183460168755,-0.0509522604767307,0.23061179023262707,-0.3860015314306888,0.09025390327217095,-0.502390084751671,-0.36445515440840515,1.5699630860413438,-0.1887031596920393,-1.309455731469461,0.8275814551457328,5
-0.6583810122447035,0.5142684184276921,-0.08292581508755435,-1.446161826887348,-1.428785273684378,-0.08131955878396321,-0.7776308763332113,0.2808755891189731,0.1384669348620871,0.6227177523319238,1.9309039271929629,5
1.2197183460168755,-1.2611894788367564,-0.984346430383076,-0.7629474142597231,-0.026595264186025123,-0.2684620147696111,-0.11654972125352119,-0.07069372822349153,-0.1887031596920393,1.5009784267870985,-1.0781573602085737,5
0.48480990147973585,-0.9253818990170917,-1.0039425307155876,-0.6451518258756499,0.7329243242922493,-0.08131955878396321,1.0403423001359364,0.398065361566462,-1.4319495189977238,-0.3433689895687689,-1.4793655318621122,5
-0.8216939999196228,0.5574911762262525,-0.024137514090020358,0.7919543524100435,0.9666226592086415,0.059037283205272954,0.544531433826169,0.398065361566462,-0.05783512187038815,0.35923954999537117,-0.17543897398811267,6
-0.9033504937570824,0.5142684184276921,0.28940009123016125,1.5929643534217417,0.7913489080213474,0.4801078091729811,1.4535180220607424,-0.7738323629084208,-0.05783512187038815,0.2714134825498536,0.025165111838656648,5
-0.4134115307323231,-0.0842005357063983,-0.8863659287205193,0.7448361170564143,0.2655276544594651,0.10582289720168502,-0.5297254431783274,-1.0082119078033975,2.9521297480275854,0.44706561744088874,-0.376043059814882,7
-1.0666634814320033,0.8799994459540725,0.7597064992104335,0.03806258675197485,1.0834718266668375,-0.174890786776787,0.1313557119013623,-0.539452818013444,0.2693349726837383,-0.16771685467773423,-0.47634510272826636,5
0.6481228891546565,-0.9918784494764268,-0.4356556210727585,-0.12685123698572767,0.7913489080213474,-0.3620332427624352,-0.033914576868559865,-1.2425914526983743,-0.1887031596920393,-0.6068471919053215,-0.8775532743818047,7
-0.0867855553824831,0.9996932367808611,1.2300129071907056,0.5799222933187117,2.0474774581969553,-0.12810517278037528,0.37926114505624625,0.7496346789089267,-0.25413717860286633,2.9061955059153775,-1.1784594031219584,7
-1.2299764691069224,1.4119718496287907,1.759107616168512,0.8390725877636729,0.14867848700126898,0.19939412519450914,0.048720567516401456,0.5152551340139498,-1.039345405532773,-0.6068471919053215,-0.376043059814882,6
-0.8216939999196228,1.2590297835722977,2.1706257231512502,-0.574474472845206,-0.8445394363933977,-0.174890786776787,3.106220909759967,-0.07069372822349153,-2.2171577459276306,0.09576134765881847,-0.8775532743818047,6
0.15818392612989582,0.5840897964099793,1.2594070576894725,-0.7865065319365379,0.031829319543072915,-0.174890786776787,0.296626000671285,0.16368581667148524,-0.9084773677111221,0.5348916848864063,-1.4793655318621122,6
-0.49506802456978277,0.18178566613097932,-0.9059620290530308,-0.6687109435524645,-0.9613886038515937,0.43332219517656906,1.28824773329082,0.7496346789089267,0.923675161791994,-0.43119505701428645,-0.8775532743818047,5
1.2197183460168755,-1.1414956880099678,-1.0431347313806103,-1.0927750617351282,0.3239522381885631,-0.2684620147696111,0.37926114505624625,1.5699630860413438,-2.0208556891951552,0.9740220221139931,-0.9778553172951894,6
0.15818392612989582,0.2482822165903145,-0.23969461774764506,-0.07973300163209839,0.031829319543072915,-1.0170318387122033,-0.6123605875632887,0.04649604422399737,-0.1887031596920393,2.027934831460203,-0.2757410169014973,7
-0.0867855553824831,1.1725842679751768,0.9360714022030353,0.7683952347332289,0.9666226592086415,0.059037283205272954,0.7098017225960911,-0.1878835006709794,2.2977895589193293,2.203586966351238,-0.47634510272826636,5
-1.2299764691069224,-0.3834350127734435,-0.9059620290530308,-0.7158291789060939,-1.6040590248716722,-0.174890786776787,-0.6949957319482499,-1.0082119078033975,-0.7121753109786438,0.5348916848864063,0.025165111838656648,5
-0.0051290615450234585,0.2482822165903145,-0.8471737280554968,0.6505996463491557,-0.6692656852061035,0.38653658118015705,0.6271665782111298,0.2808755891189731,1.9051854454543762,1.1496741570050282,-0.77725123146842,6
-1.2299764691069224,0.17513601108503843,-0.27888681841266777,-0.7629474142597231,-0.37714276656061335,0.339750967183745,-0.8602660207181724,-1.2425914526983743,-0.38500521642451746,0.2714134825498536,0.5266753264055793,5
0.48480990147973585,-1.0184770696601535,-1.0431347313806103,0.8626317054404875,3.5957289270180532,0.19939412519450914,-0.6949957319482499,-1.359781225145862,1.643449369811074,1.1496741570050282,-0.576647145641651,6
-1.1483199752694628,2.0436890789925486,2.258808174647551,1.1453411175622632,0.38237682191766115,0.7608214931514532,-0.1991848656384825,0.6324449064614388,0.5310710483270406,1.3253262918960633,0.7272794122323482,5
-0.8216939999196228,1.2590297835722977,2.1706257231512502,-0.574474472845206,-0.8445394363933977,-0.174890786776787,3.106220909759967,-0.07069372822349153,-2.2171577459276306,0.09576134765881847,-0.8775532743818047,6
0.7297793829921162,-1.204667410946314,-1.0627308317131214,-1.3519253561800895,-0.7861148526642996,-0.22167640077319906,0.37926114505624625,0.04649604422399737,-1.039345405532773,0.44706561744088874,-1.3790634889487274,6
0.07652743229243619,-0.44993156323277866,-0.3572712197427132,-0.07973300163209839,0.09025390327217095,-0.6427469267409073,0.048720567516401456,-0.07069372822349153,0.073032915951263,-0.8703253942418737,-0.376043059814882,5
-0.7400375060821631,0.5475166936573597,-0.024137514090020358,-0.8336247672901671,-1.0782377713097897,0.5268934231693932,-0.44709029879336604,0.16368581667148524,2.036053483276027,-0.43119505701428645,-1.5796675747754967,5
-0.0051290615450234585,-0.735866730207942,-1.0431347313806103,-1.8937850627468262,-0.7276902689352015,-0.9234606107193795,1.2056125889058587,1.9215324033838095,-1.889987651373504,0.09576134765881847,-0.8775532743818047,6
-0.5767245184072424,0.843426343201416,1.2496090075232171,0.697717881702785,1.4340193290414258,-0.22167640077319906,-0.033914576868559865,-0.07069372822349153,-0.5813072731569927,0.6227177523319238,0.22576919766542541,5
0.4031534076422762,-0.6826694898404887,-0.7295971260604286,-0.7393882965829085,-0.3187181828315153,-0.7363181547337313,0.048720567516401456,0.6324449064614388,-1.4319495189977238,0.35923954999537117,-0.9778553172951894,6
1.6280008152041752,-0.8023632806673142,0.23061179023262707,-0.6687109435524645,-0.3187181828315153,-0.7363181547337313,0.7924368669810524,-0.07069372822349153,-0.7121753109786438,0.8861959546684756,0.025165111838656648,8
1.9546267905540153,-0.343537082497835,0.955667502535547,-0.6687109435524645,-0.20186901537331922,-0.7831037687301432,-0.6123605875632887,-0.3050732731184683,0.5310710483270406,2.5548912361333085,2.2318100559331167,8
-1.1483199752694628,1.9771925285332137,2.6213360307990112,1.3338140589767804,1.0250472429377395,0.9479639491371014,0.7098017225960911,0.6324449064614388,-1.4973835379085507,-0.43119505701428645,0.025165111838656648,5
